HumanGeneID	MouseOrthologGeneID	Symbol	Synonyms	Description	MitoCarta3.0_List	MitoCarta3.0_Evidence	MitoCarta3.0_SubMitoLocalization	MitoCarta3.0_MitoPathways	TrainingDataset	MitoCarta2.0_Score	MitoCarta2.0_FDR	MitoCarta2.0_List	MitoCarta2.0_Evidence	EnsemblGeneID_mapping_version_20200130	UniProt	ProteinLength	TargetP_Score	MitoDomain_Score	CoexpressionGnfN50_Score	PGC_Induction_Score	YeastMitoHomolog_Score	RickettsiaHomolog_Score	MSMS_Score	hg19_Chromosome	hg19_Start	hg19_Stop	MSMS_NUM_TISSUES	MSMS_NUM_PEPTIDES_UNIQUE	MSMS_NUM_SPECTRA	MSMS_TOTAL_INTENSITY	MSMS_PERCENT_COVERAGE	Tissues	cerebrum_total_peak_intensity_log10	cerebellum_total_peak_intensity_log10	brainstem_total_peak_intensity_log10	spinalcord_total_peak_intensity_log10	kidney_total_peak_intensity_log10	liver_total_peak_intensity_log10	heart_total_peak_intensity_log10	skeletalmuscle_total_peak_intensity_log10	adipose_total_peak_intensity_log10	smallintestine_total_peak_intensity_log10	largeintestine_total_peak_intensity_log10	stomach_total_peak_intensity_log10	placenta_total_peak_intensity_log10	testis_total_peak_intensity_log10	HPA_Main_Location_2020 (Reliability)
79587	71941	CARS2	COXPD27|cysRS	"cysteinyl-tRNA synthetase 2, mitochondrial"	MitoCarta3.0	"APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, coexpression++, MS/MS"	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	Tmito	18.0	0	1	"APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, coexpression++, MS/MS"	ENSG00000134905	Q9HA77	564	2	SharedDomain	43		NoMitoHomolog	Homolog	25-50ambig	chr13	111293756	111358480	9	20	70	7.17E+08	45	"cerebrum, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis"	7.6						8	8	8.2	7.7	7.6	7.1	7.8	8.2	Mitochondria;Nucleoplasm (Approved)
2631	14467	NIPSNAP2	GBAS	nipsnap homolog 2	MitoCarta3.0	"literature, APEX_matrix, targetP signal+, induction, coexpression, MS/MS++"	Matrix	Mitochondrial dynamics and surveillance > Mitophagy | Mitochondrial dynamics and surveillance > Autophagy	Tmito	18.0	0	1	"literature, APEX_matrix, targetP signal+, induction, coexpression, MS/MS++"	ENSG00000146729	O75323	286	1	NonMitoDomain	19	1.52	NoMitoHomolog	NoHomolog	75-100pure	chr7	56032269	56067875	14	21	763	6.68E+10	76	all 14	10	9.8	10	9.5	8.9	9.1	10.3	9.3	9.3	9	9.2	9.5	9.6	9.6	Mitochondria (Supported)
4713	66916	NDUFB7	B18|CI-B18	NADH:ubiquinone oxidoreductase subunit B7	MitoCarta3.0	"literature, APEX_IMS, APEX_matrix, induction, coexpression++, MS/MS++"	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	Tmito	18.0	0	1	"literature, APEX_IMS, APEX_matrix, induction, coexpression++, MS/MS++"	ENSG00000099795	P17568	137		NA	47	1.46	NoMitoHomolog	NoHomolog	75-100pure	chr19	14676889	14682889	14	21	678	5.29E+10	91	all 14	9.7	9.5	9.7	9.6	9.7	9.4	9.7	9.4	9.6	9.6	9.6	9.5	9.4	9.5	
125988	224904	MICOS13	C19orf70|MIC13|P117|QIL1	mitochondrial contact site and cristae organizing system subunit 13	MitoCarta3.0	"induction, coexpression++, MS/MS++"	MIM	Mitochondrial dynamics and surveillance > Cristae formation > MICOS complex	Tpossible_mito	18.0	0	1	"induction, coexpression++, MS/MS++"	ENSG00000174917	Q5XKP0	118		NA	42	0.72	NoMitoHomolog	NoHomolog	75-100pure	chr19	5678432	5680911	14	14	528	1.68E+10	93	all 14	9.1	8.7	8.8	8.7	9.7	9	8.9	8.5	9	9	9	8.8	9.1	9.3	Mitochondria (Supported)
51022	69367	GLRX2	CGI-133|GRX2	glutaredoxin 2	MitoCarta3.0	"literature, targetP signal+, yeast mito homolog, Rickettsial homolog, mito protein domain, coexpression, MS/MS"	Matrix	Metabolism > Metals and cofactors > Fe-S-containing proteins | Metabolism > Vitamin metabolism > Vitamin C metabolism | Metabolism > Detoxification > ROS and glutathione metabolism	Tmito	17.9	0	1	"literature, targetP signal+, yeast mito homolog, Rickettsial homolog, mito protein domain, coexpression, MS/MS"	ENSG00000023572	Q9NS18	165	1	SharedDomain	6		HomologMitoHighConf	Homolog	50-75ambig	chr1	193065594	193075244	8	7	57	4.28E+08	64	"cerebrum, cerebellum, brainstem, spinalcord, skeletalmuscle, largeintestine, placenta, testis"	7.9	7.2	7.8	7.6				7			7.3		8.2	7.6	Nucleoplasm (Supported)
10884	59054	MRPS30	MRP-S30|PAP|PDCD9|S30mt	mitochondrial ribosomal protein S30	MitoCarta3.0	"literature, APEX_matrix, targetP signal, mito protein domain, induction, coexpression, MS/MS++"	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	Tmito	17.9	0	1	"literature, APEX_matrix, targetP signal, mito protein domain, induction, coexpression, MS/MS++"	ENSG00000112996	Q9NP92	439	2	SharedDomain	10	0.64	NoMitoHomolog	NoHomolog	50-75pure	chr5	44809026	44815618	12	21	151	1.83E+09	52	"cerebrum, cerebellum, spinalcord, kidney, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis"	8	7.5		7.4	8		7.4	7.7	8.1	8.6	8.3	7.5	8.8	8.1	
9997	100126824	SCO2	CEMCOX1|ECGF1|Gliostatin|MYP6|PD-ECGF|SCO1L|TP|TYMP|TdRPase	synthesis of cytochrome C oxidase 2	MitoCarta3.0	"literature, APEX_IMS, targetP signal+, yeast mito homolog+, Rickettsial homolog, mito protein domain, MS/MS"	MIM	OXPHOS > Complex IV > CIV assembly factors | Metabolism > Metals and cofactors > Copper metabolism | OXPHOS > OXPHOS assembly factors	Tmito	17.9	0	1	"literature, APEX_IMS, targetP signal+, yeast mito homolog+, Rickettsial homolog, mito protein domain, MS/MS"	ENSG00000284194	O43819	266	1	SharedDomain	NA		OrthologMitoLowConf	Homolog	50-75ambig	chr22	50961996	50964868	14	14	118	1.99E+09	68	all 14	8.5	8.3	8.5	8.3	8	8.1	7.4	6.7	7.7	7.5	8.5	8	8.3	7.7	Mitochondria (Approved)
3028	15108	HSD17B10	17b-HSD10|ABAD|CAMR|DUPXp11.22|ERAB|HADH2|HCD2|HSD10MD|MHBD|MRPP2|MRX17|MRX31|MRXS10|SCHAD|SDR5C1	hydroxysteroid 17-beta dehydrogenase 10	MitoCarta3.0	"literature, APEX_matrix, Rickettsial homolog, mito protein domain, induction, coexpression, MS/MS++"	Matrix	"Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications | Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism"	Tmito	17.9	0	1	"literature, APEX_matrix, Rickettsial homolog, mito protein domain, induction, coexpression, MS/MS++"	ENSG00000072506	Q99714	261		SharedDomain	25	0.66	NoMitoHomolog	Homolog	75-100pure	chrX	53458205	53461323	14	22	2396	1.94E+11	96	all 14	10.2	10.1	10.2	10	10.2	10.6	10	9.2	10.1	9.9	10.1	10.3	10.2	10	
79731	244141	NARS2	DFNB94|SLM5|asnRS	"asparaginyl-tRNA synthetase 2, mitochondrial"	MitoCarta3.0	"GFP, targetP signal, yeast mito homolog++, Rickettsial homolog, mito protein domain, coexpression"	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	Tmito	17.9	0	1	"GFP, targetP signal, yeast mito homolog++, Rickettsial homolog, mito protein domain, coexpression"	ENSG00000137513	Q96I59	477	2	SharedDomain	16		OrthologMitoHighConf	Homolog	0-25ambig	chr11	78147006	78285909	5	6	16	4.11E+08	17	"spinalcord, adipose, largeintestine, stomach, placenta"				7.6					7.5		8.4	7.8	7.6		Mitochondria;Nucleoplasm (Approved)
285367	101122	RPUSD3	-	RNA pseudouridine synthase D3	MitoCarta3.0	"APEX_matrix, targetP signal, yeast mito homolog++, Rickettsial homolog, mito protein domain, coexpression"	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications	Tmito	17.9	0	1	"APEX_matrix, targetP signal, yeast mito homolog++, Rickettsial homolog, mito protein domain, coexpression"	ENSG00000156990	Q6P087	351	2	SharedDomain	10		OrthologMitoHighConf	Homolog	0-25ambig	chr3	9879532	9885702	1	2	2	1.87E+07	9	largeintestine											7.3				Nucleoplasm (Approved)
6821	211389	SUOX	-	sulfite oxidase	MitoCarta3.0	"APEX_IMS, targetP signal, mito protein domain+, coexpression, MS/MS++"	IMS	Metabolism > Metals and cofactors > Molybdenum cofactor synthesis and proteins | Metabolism > Sulfur metabolism	Tmito	17.8	0	1	"APEX_IMS, targetP signal, mito protein domain+, coexpression, MS/MS++"	ENSG00000139531	P51687	545	2	MitoDomain	6		NoMitoHomolog	NoHomolog	50-75pure	chr12	56391042	56399309	12	29	391	1.77E+10	64	"cerebrum, brainstem, spinalcord, kidney, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis"	8		7.5	7.3	9.1	9.7		8.7	9	9.2	6.4	8.7	9.9	8	
1757	192166	SARDH	BPR-2|DMGDHL1|SAR|SARD|SDH	sarcosine dehydrogenase	MitoCarta3.0	"literature, targetP signal+, mito protein domain, coexpression, MS/MS++"	Matrix	Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Vitamin metabolism > Choline and betaine metabolism | Metabolism > Vitamin metabolism > Folate and 1-C metabolism	Tmito	17.8	0	1	"literature, targetP signal+, mito protein domain, coexpression, MS/MS++"	ENSG00000123453	Q9UL12	918	1	SharedDomain	7		HomologMitoLowConf	NoHomolog	75-100pure	chr9	136528683	136605077	12	67	1951	2.32E+11	83	"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, adipose, smallintestine, largeintestine, stomach, placenta, testis"	8.5	8.8	9	8.3	11	11.1			9.2	8.9	8.6	8.9	8.8	9.2	Mitochondria (Approved)
10247	15473	RIDA	HRSP12|P14.5|PSP|UK114|hp14.5	reactive intermediate imine deaminase A homolog	MitoCarta3.0	"APEX_matrix, yeast mito homolog++, mito protein domain, coexpression, MS/MS+"	Matrix	0	Tmito	17.8	0	1	"APEX_matrix, yeast mito homolog++, mito protein domain, coexpression, MS/MS+"	ENSG00000132541	P52758	137	4	SharedDomain	10		OrthologMitoHighConf	NoHomolog	75-100ambig	chr8	99114566	99129418	13	14	224	3.61E+10	96	"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, heart, adipose, smallintestine, largeintestine, stomach, placenta, testis"	8.1	8	8.9	8.6	10.5	9.7	7.1		8.7	7.9	8.2	8.3	8.1	7.5	
1351	12868	COX8A	COX|COX8|COX8-2|COX8L|VIII|VIII-L	cytochrome c oxidase subunit 8A	MitoCarta3.0	"literature, targetP signal, mito protein domain+, coexpression+, MS/MS"	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	Tmito	17.8	0	1	"literature, targetP signal, mito protein domain+, coexpression+, MS/MS"	ENSG00000176340	P10176	69	2	MitoDomain	31		NoMitoHomolog	NoHomolog	50-75ambig	chr11	63742078	63744015	3	2	7	3.04E+07	62	"stomach, placenta, testis"												6.3	7.1	7.2	
6697	20751	SPR	SDR38C1	sepiapterin reductase	MitoCarta3.0	"Rickettsial homolog, mito protein domain, induction, coexpression, MS/MS++"	unknown	Metabolism > Metals and cofactors > Tetrahydobiopterin synthesis	Tpossible_mito	17.7	0	1	"Rickettsial homolog, mito protein domain, induction, coexpression, MS/MS++"	ENSG00000116096	P35270	261	5	SharedDomain	15	1.33	NoMitoHomolog	Homolog	50-75pure	chr2	73114511	73119289	11	17	97	2.17E+09	74	"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, heart, skeletalmuscle, adipose, largeintestine, stomach"	8.5	8.4	8.9	8.4	8.3	8	8.3	6.3	6.9		7.3	7.6			Cytosol;Nucleoplasm (Supported)
4358	17527	MPV17	CMT2EE|MTDPS6|SYM1	mitochondrial inner membrane protein MPV17	MitoCarta3.0	"literature, yeast mito homolog+, mito protein domain, coexpression, MS/MS++"	MIM	Small molecule transport	Tmito	17.7	0	1	"literature, yeast mito homolog+, mito protein domain, coexpression, MS/MS++"	ENSG00000115204	P39210	176	4	SharedDomain	9		OrthologMitoLowConf	NoHomolog	75-100pure	chr2	27532359	27545969	14	9	194	3.63E+09	81	all 14	8.2	7.9	8.3	7.9	9	8.5	8.1	7.6	8.7	7.8	8.1	8	8.9	7.8	
284273	225791	ZADH2	PRG-3	zinc binding alcohol dehydrogenase domain containing 2	MitoCarta3.0	"mito protein domain, induction, coexpression+, MS/MS++"	unknown	Metabolism > Lipid metabolism > Eicosanoid metabolism	Tpossible_mito	17.7	0	1	"mito protein domain, induction, coexpression+, MS/MS++"	ENSG00000180011	Q8N4Q0	377	4	SharedDomain	30	1.09	NoMitoHomolog	NoHomolog	50-75pure	chr18	72909277	72921281	14	21	387	1.68E+10	72	all 14	8.6	8.6	8.8	8.3	9.2	9	8.9	8.9	9.3	8.8	9.3	9.1	9.4	9.4	Nucleoplasm (Approved)
29074	67681	MRPL18	HSPC071|L18mt|MRP-L18	mitochondrial ribosomal protein L18	MitoCarta3.0	"literature, APEX_matrix, targetP signal+, Rickettsial homolog, mito protein domain, coexpression, MS/MS"	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	Tmito	17.7	0	1	"literature, APEX_matrix, targetP signal+, Rickettsial homolog, mito protein domain, coexpression, MS/MS"	ENSG00000112110	Q9H0U6	180	1	SharedDomain	26		NoMitoHomolog	Ortholog	25-50ambig	chr6	160211491	160219461	14	8	106	1.89E+09	36	all 14	8.3	8	8.3	7.6	8.1	8.1	7.6	7.3	8.2	7.9	8.7	7.6	8.2	8.1	
219	72535	ALDH1B1	ALDH5|ALDHX	aldehyde dehydrogenase 1 family member B1	MitoCarta3.0	"literature, APEX_matrix, targetP signal, yeast mito homolog+, mito protein domain, MS/MS++"	Matrix	Metabolism > Detoxification > Xenobiotic metabolism	Tmito	17.6	0	1	"literature, APEX_matrix, targetP signal, yeast mito homolog+, mito protein domain, MS/MS++"	ENSG00000137124	P30837	517	2	SharedDomain	1		OrthologMitoLowConf	NoHomolog	75-100pure	chr9	38392660	38398662	14	48	1467	1.73E+11	78	all 14	8.3	8.2	7.6	8	9.4	9.8	8.3	7.7	9.4	11.1	10.5	9	10	9.9	Mitochondria (Supported)
118487	66121	CHCHD1	C10orf34|C2360|MRP-S37	coiled-coil-helix-coiled-coil-helix domain containing 1	MitoCarta3.0	"GFP, targetP signal, yeast mito homolog+, mito protein domain, coexpression+, MS/MS"	MIM	Mitochondrial central dogma > Translation > Mitochondrial ribosome	Tmito	17.6	0	1	"GFP, targetP signal, yeast mito homolog+, mito protein domain, coexpression+, MS/MS"	ENSG00000172586	Q96BP2	118	3	SharedDomain	31		OrthologMitoLowConf	NoHomolog	50-75ambig	chr10	75541807	75543406	12	6	67	1.87E+09	54	"cerebrum, cerebellum, spinalcord, kidney, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis"	8.1	7.2		7.6	8.6	8.4		7	8	8	8.5	7.6	8.5	8	Mitochondria;Nucleoplasm (Supported)
1678	30058	TIMM8A	DDP|DDP1|DFN1|MTS|TIM8	translocase of inner mitochondrial membrane 8A	MitoCarta3.0	"literature, yeast mito homolog+, mito protein domain+, MS/MS++"	MIM	"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones | Protein import, sorting and homeostasis > Protein import and sorting"	Tmito	17.6	0	1	"literature, yeast mito homolog+, mito protein domain+, MS/MS++"	ENSG00000126953	O60220	97		MitoDomain	NA		OrthologMitoLowConf	NoHomolog	75-100pure	chrX	100600643	100603957	14	8	164	7.72E+09	93	all 14	8.5	8.5	8.9	8.8	8.6	9.1	7.3	7.2	8.8	9	8.8	8.7	8.8	8.8	Mitochondria (Supported)
7419	22335	VDAC3	HD-VDAC3|VDAC-3	voltage dependent anion channel 3	MitoCarta3.0	"literature, yeast mito homolog+, mito protein domain+, MS/MS++"	MOM	Signaling > Calcium homeostasis > Mitochondrial permeability transition pore | Small molecule transport	Tmito	17.6	0	1	"literature, yeast mito homolog+, mito protein domain+, MS/MS++"	ENSG00000078668	Q9Y277	284		MitoDomain	NA		OrthologMitoLowConf	NoHomolog	75-100pure	chr8	42249278	42263455	14	25	2048	1.67E+11	80	all 14	10.1	9.7	10.1	10.3	9.8	9.5	10.1	9.6	9.9	10.1	10.2	9.6	10.2	10.6	Mitochondria (Supported)
29957	229731	SLC25A24	APC1|SCAMC-1|SCAMC1	solute carrier family 25 member 24	MitoCarta3.0	"literature, APEX_IMS, yeast mito homolog+, mito protein domain+, MS/MS++"	MIM	Metabolism > Nucleotide metabolism > Nucleotide import | Signaling > Calcium homeostasis > EF hand proteins | Small molecule transport > SLC25A family	Tmito	17.6	0	1	"literature, APEX_IMS, yeast mito homolog+, mito protein domain+, MS/MS++"	ENSG00000085491|ENSG00000284468	Q6NUK1	477		MitoDomain	2		OrthologMitoLowConf	NoHomolog	75-100pure	chr1	108677343	108742980	6	41	481	2.66E+10	80	"adipose, smallintestine, largeintestine, stomach, placenta, testis"									8.7	10.2	9.8	8.5	9.6	7.9	Mitochondria (Enhanced)
51660	55951	MPC1	BRP44L|CGI-129|MPYCD|SLC54A1	mitochondrial pyruvate carrier 1	MitoCarta3.0	"GFP, yeast mito homolog+, mito protein domain+, MS/MS++"	MIM	Metabolism > Carbohydrate metabolism > Gluconeogenesis | Metabolism > Carbohydrate metabolism > Pyruvate metabolism | Metabolism > Carbohydrate metabolism > TCA-associated | Small molecule transport	Tmito	17.6	0	1	"GFP, yeast mito homolog+, mito protein domain+, MS/MS++"	ENSG00000060762	Q9Y5U8	109		MitoDomain	NA		OrthologMitoLowConf	NoHomolog	75-100pure	chr6	166778407	166796501	14	14	1072	7.68E+10	95	all 14	9.8	9.5	9.9	9.6	10.3	10	9.5	9	9.9	9.6	9.6	9.7	9.2	8.5	Mitochondria (Enhanced)
79751	68267	SLC25A22	EIEE3|GC-1|GC1|NET44	solute carrier family 25 member 22	MitoCarta3.0	"literature, yeast mito homolog+, mito protein domain+, MS/MS++"	MIM	Small molecule transport > SLC25A family	Tmito	17.6	0	1	"literature, yeast mito homolog+, mito protein domain+, MS/MS++"	ENSG00000177542	Q9H936	323		MitoDomain	2		OrthologMitoLowConf	NoHomolog	75-100pure	chr11	790474	798269	13	20	711	4.40E+10	80	"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, heart, adipose, smallintestine, largeintestine, stomach, placenta, testis"	10.1	9.9	9.9	9.6	8.1	9.5	6.5		9.4	9.3	8.7	8.2	9.1	8.7	Mitochondria (Approved)
83447	73333	SLC25A31	AAC4|ANT 4|ANT4|SFEC35kDa	solute carrier family 25 member 31	MitoCarta3.0	"literature, yeast mito homolog+, mito protein domain+, MS/MS++"	MIM	Metabolism > Nucleotide metabolism > Nucleotide import | Signaling > Calcium homeostasis > Mitochondrial permeability transition pore | Small molecule transport > SLC25A family	Tmito	17.6	0	1	"literature, yeast mito homolog+, mito protein domain+, MS/MS++"	ENSG00000151475	Q9H0C2	315		MitoDomain	2		OrthologMitoLowConf	NoHomolog	75-100pure	chr4	128651554	128695447	14	31	2126	4.61E+11	88	all 14	10.5	10.4	10.7	10.6	10.6	10.1	10.7	10.4	10.3	10.7	10.5	10.5	10.4	10.6	Mitochondria (Enhanced)
83733	71803	SLC25A18	GC2	solute carrier family 25 member 18	MitoCarta3.0	"literature, yeast mito homolog+, mito protein domain+, MS/MS++"	MIM	Small molecule transport > SLC25A family	Tmito	17.6	0	1	"literature, yeast mito homolog+, mito protein domain+, MS/MS++"	ENSG00000182902	Q9H1K4	315		MitoDomain	2		OrthologMitoLowConf	NoHomolog	75-100pure	chr22	18043182	18073647	12	23	496	2.56E+10	80	"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, adipose, smallintestine, largeintestine, stomach, placenta, testis"	9.8	9.6	9.9	9.4	7.7	8.9			8.9	8.9	8.2	7.8	8.6	9.1	
51095	70047	TRNT1	CCA1|CGI-47|MtCCA|RPEM|SIFD	tRNA nucleotidyl transferase 1	MitoCarta3.0	"literature, targetP signal, yeast mito homolog, Rickettsial homolog, mito protein domain, induction, MS/MS"	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications	Tmito	17.6	0	1	"literature, targetP signal, yeast mito homolog, Rickettsial homolog, mito protein domain, induction, MS/MS"	ENSG00000072756	Q96Q11	434	2	SharedDomain	4	0.96	HomologMitoHighConf	Ortholog	25-50ambig	chr3	3168599	3190706	4	13	27	4.51E+08	35	"spinalcord, adipose, placenta, testis"				7.2					7.5				8.4	8.1	Mitochondria (Supported)
3416	15925	IDE	INSULYSIN	insulin degrading enzyme	MitoCarta3.0	"literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain+, coexpression, MS/MS+"	Matrix	"Protein import, sorting and homeostasis > Protein homeostasis > Proteases"	Tmito	17.6	0	1	"literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain+, coexpression, MS/MS+"	ENSG00000119912	P14735	1019	3	MitoDomain	17		NoMitoHomolog	Homolog	25-50pure	chr10	94211440	94333852	12	32	146	1.86E+09	36	"cerebrum, cerebellum, brainstem, kidney, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis"	7.5	7.8	7.9		8.9	7.7		7.2	7.5	7.9	8.5	8	8.1	8.2	
373156	76263	GSTK1	GST|GST 13-13|GST13|GST13-13|GSTK1-1|hGSTK1	glutathione S-transferase kappa 1	MitoCarta3.0	"literature, mito protein domain+, coexpression+, MS/MS++"	Matrix	Metabolism > Detoxification > Xenobiotic metabolism	Tmito	17.6	0	1	"literature, mito protein domain+, coexpression+, MS/MS++"	ENSG00000197448	Q9Y2Q3	282		MitoDomain	39		NoMitoHomolog	NoHomolog	75-100pure	chr7	142960521	142966222	14	23	637	3.42E+10	93	all 14	8.9	9	9.1	8.7	9.8	10	9.5	8	9.3	9.2	9.2	9.5	8.1	9.2	Peroxisomes (Supported)
57176	68915	VARS2	COXPD20|VALRS|VARS2L|VARSL	"valyl-tRNA synthetase 2, mitochondrial"	MitoCarta3.0	"APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, coexpression, MS/MS++"	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	Tmito	17.5	0	1	"APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, coexpression, MS/MS++"	ENSG00000137411|ENSG00000206476|ENSG00000223494|ENSG00000230985|ENSG00000234032|ENSG00000236178	Q5ST30	1093	2	SharedDomain	6		HomologMitoLowConf	Homolog	50-75pure	chr6	30881981	30894235	13	44	320	4.28E+09	51	"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis"	8.7	8.6	8.7	7	8.8	7.9		8.1	8.4	7.2	9	7.8	8.6	8.3	Mitochondria (Approved)
3336	15528	HSPE1	CPN10|EPF|GROES|HSP10	heat shock protein family E (Hsp10) member 1	MitoCarta3.0	"literature, APEX_IMS, APEX_matrix, yeast mito homolog++, Rickettsial homolog, mito protein domain, MS/MS++"	Matrix	"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones"	Tmito	17.5	0	1	"literature, APEX_IMS, APEX_matrix, yeast mito homolog++, Rickettsial homolog, mito protein domain, MS/MS++"	ENSG00000115541	P61604	102		SharedDomain	4		OrthologMitoHighConf	Homolog	75-100pure	chr2	198364720	198368187	14	27	1756	3.01E+11	99	all 14	10.1	9.9	10.2	9.8	11	10.5	9.8	8.9	10.3	10.5	10.4	10	10.4	10.2	
116541	66047	MRPL54	L54mt|MRP-L54	mitochondrial ribosomal protein L54	MitoCarta3.0	"literature, APEX_matrix, yeast mito homolog++, mito protein domain, coexpression, MS/MS+"	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	Tmito	17.5	0	1	"literature, APEX_matrix, yeast mito homolog++, mito protein domain, coexpression, MS/MS+"	ENSG00000183617	Q6P161	138	4	SharedDomain	15		OrthologMitoHighConf	NoHomolog	25-50pure	chr19	3762664	3767563	13	6	58	8.90E+08	50	"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis"	7.5	7.3	7.4	7.1	8.1	8		6.7	7.7	7.9	8.3	7	8.2	7.9	Mitochondria (Approved)
64978	60441	MRPL38	HSPC262|L38MT|MRP-L3|MRP-L38|RPML3	mitochondrial ribosomal protein L38	MitoCarta3.0	"APEX_matrix, targetP signal, mito protein domain, coexpression++, MS/MS+"	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	Tmito	17.4	0	1	"APEX_matrix, targetP signal, mito protein domain, coexpression++, MS/MS+"	ENSG00000204316	Q96DV4	380	2	SharedDomain	47		NoMitoHomolog	NoHomolog	25-50pure	chr17	73894723	73901181	8	11	30	5.50E+08	26	"cerebrum, spinalcord, heart, smallintestine, largeintestine, stomach, placenta, testis"	7.3			7.2			7.3			8	8.2	7.3	8.1	7.9	Mitochondria (Supported)
3396	68572	MRPL58	DS-1|DS1|ICT1|MRP-L58	mitochondrial ribosomal protein L58	MitoCarta3.0	"APEX_matrix, GFP, targetP signal+, mito protein domain, induction, coexpression, MS/MS"	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome | Mitochondrial central dogma > Translation > Translation factors	Tmito	17.4	0	1	"APEX_matrix, GFP, targetP signal+, mito protein domain, induction, coexpression, MS/MS"	ENSG00000167862	Q14197	206	1	SharedDomain	22	0.89	NoMitoHomolog	NoHomolog	50-75ambig	chr17	73008779	73017356	14	13	141	2.76E+09	54	all 14	8.2	8.2	8.4	8.2	8.1	8	7.9	7.3	8.4	8.2	8.9	7.8	8.4	8	Mitochondria;Nucleoplasm (Supported)
